image,label
"[[[146 167 194]
  [147 168 196]
  [148 169 196]
  ...
  [ 67  94 129]
  [ 66  93 127]
  [ 65  93 127]]

 [[147 168 195]
  [148 169 196]
  [149 170 197]
  ...
  [ 69  94 129]
  [ 68  92 127]
  [ 67  92 127]]

 [[148 169 196]
  [149 170 197]
  [149 170 197]
  ...
  [ 71  93 129]
  [ 71  91 128]
  [ 69  90 127]]

 ...

 [[ 12  23 105]
  [ 13  21 104]
  [ 14  18 101]
  ...
  [ 81 113 149]
  [ 83 112 149]
  [ 78 107 144]]

 [[  6  17  97]
  [ 13  19 100]
  [ 18  21 102]
  ...
  [ 75 105 142]
  [ 79 108 145]
  [ 84 114 151]]

 [[ 11  21 100]
  [ 14  19  99]
  [ 15  18  99]
  ...
  [ 82 110 147]
  [ 76 105 142]
  [ 82 115 151]]]",0
"[[[181 167 113]
  [184 172 115]
  [182 170 112]
  ...
  [136 150 168]
  [136 150 162]
  [129 147 157]]

 [[179 169 106]
  [184 173 111]
  [183 172 111]
  ...
  [139 153 167]
  [139 152 160]
  [131 148 154]]

 [[183 173 110]
  [184 173 111]
  [185 174 112]
  ...
  [141 154 168]
  [142 153 161]
  [137 152 157]]

 ...

 [[ 37  40  31]
  [ 38  38  32]
  [ 37  37  31]
  ...
  [169 163 140]
  [164 157 136]
  [167 159 140]]

 [[ 36  36  30]
  [ 38  37  33]
  [ 35  36  26]
  ...
  [166 161 137]
  [168 161 137]
  [166 158 137]]

 [[ 41  38  34]
  [ 37  37  27]
  [ 42  43  34]
  ...
  [165 156 141]
  [162 155 137]
  [164 159 136]]]",0
"[[[ 78  86  71]
  [ 75  92  75]
  [ 74 100  76]
  ...
  [ 57  68  68]
  [ 48  50  51]
  [ 40  43  41]]

 [[ 82  51  30]
  [ 77  58  35]
  [ 88  77  62]
  ...
  [ 36  42  43]
  [ 43  42  44]
  [ 43  44  42]]

 [[ 70  41  24]
  [ 81  40  24]
  [ 97  49  30]
  ...
  [ 59  49  52]
  [ 61  56  58]
  [ 66  62  61]]

 ...

 [[ 93  87  88]
  [ 96  90  91]
  [102  94  96]
  ...
  [ 79  74  76]
  [ 76  69  72]
  [ 69  64  66]]

 [[ 92  86  82]
  [ 97  90  87]
  [105  94  98]
  ...
  [ 75  71  71]
  [ 77  68  71]
  [ 65  63  65]]

 [[ 91  87  86]
  [ 95  89  92]
  [101  96  97]
  ...
  [ 71  69  69]
  [ 71  64  65]
  [ 61  59  59]]]",0
"[[[181 185 176]
  [183 188 177]
  [164 176 169]
  ...
  [184 196 190]
  [222 230 223]
  [235 240 231]]

 [[181 185 176]
  [183 188 177]
  [167 179 172]
  ...
  [183 193 183]
  [227 234 222]
  [234 239 230]]

 [[181 185 176]
  [183 188 177]
  [170 182 175]
  ...
  [179 189 179]
  [226 235 221]
  [233 241 231]]

 ...

 [[167 170 161]
  [116 120 111]
  [115 123 114]
  ...
  [ 17  32  31]
  [ 17  32  31]
  [ 19  33  34]]

 [[155 158 149]
  [114 118 109]
  [114 122 112]
  ...
  [ 12  30  29]
  [ 12  30  29]
  [ 16  33  35]]

 [[124 127 118]
  [113 117 108]
  [113 121 111]
  ...
  [ 10  28  27]
  [ 11  29  27]
  [ 12  30  30]]]",0
"[[[17 28 32]
  [13 26 31]
  [10 26 33]
  ...
  [ 1  6  4]
  [ 1 10 12]
  [ 3 17 33]]

 [[17 28 32]
  [16 28 34]
  [12 28 34]
  ...
  [ 1  3  3]
  [ 0  9 11]
  [ 2 16 31]]

 [[14 26 32]
  [15 27 34]
  [12 25 33]
  ...
  [ 0  3  3]
  [ 1  7 11]
  [ 3 14 27]]

 ...

 [[12 15 13]
  [ 4 19 12]
  [ 7 23 24]
  ...
  [18 34 61]
  [16 30 59]
  [16 29 58]]

 [[ 4 22 44]
  [ 3 32 48]
  [ 5 32 71]
  ...
  [19 33 63]
  [17 31 60]
  [14 27 59]]

 [[ 3 30 68]
  [ 3 28 59]
  [ 5 23 77]
  ...
  [19 31 63]
  [14 29 61]
  [11 27 60]]]",0
"[[[ 35  48  68]
  [ 55  70  67]
  [ 37  70  71]
  ...
  [ 11 147 167]
  [ 11 136 160]
  [  1 136 164]]

 [[ 57  67  79]
  [ 50  57  57]
  [ 48  69  79]
  ...
  [ 19  95 112]
  [ 21  99 108]
  [  5 113 124]]

 [[ 63  71  78]
  [ 50  49  56]
  [ 59  68  85]
  ...
  [ 39  57  65]
  [ 18  59  70]
  [ 17 104 115]]

 ...

 [[161 255 255]
  [158 255 255]
  [153 255 255]
  ...
  [ 74  96 105]
  [ 69  92 101]
  [ 63  88  98]]

 [[161 254 255]
  [156 255 255]
  [149 255 254]
  ...
  [ 73  98 102]
  [ 66  92  99]
  [ 68  91 101]]

 [[155 254 254]
  [151 255 254]
  [144 255 253]
  ...
  [ 73 102 102]
  [ 64  88  95]
  [ 72  89  99]]]",0
"[[[192 189 181]
  [193 188 184]
  [191 186 185]
  ...
  [137 162 166]
  [130 157 161]
  [134 162 166]]

 [[197 194 186]
  [190 186 182]
  [192 187 185]
  ...
  [136 163 167]
  [134 161 165]
  [127 153 157]]

 [[195 192 184]
  [194 190 186]
  [191 186 185]
  ...
  [134 161 166]
  [134 159 163]
  [138 160 165]]

 ...

 [[ 92 108 120]
  [ 90 105 118]
  [ 89 105 118]
  ...
  [ 86 124 173]
  [ 90 124 174]
  [ 90 121 171]]

 [[ 92 109 117]
  [ 91 108 116]
  [ 91 108 117]
  ...
  [ 73 119 170]
  [ 78 118 170]
  [ 72 113 163]]

 [[ 97 110 118]
  [ 97 110 118]
  [ 93 106 114]
  ...
  [ 66 116 168]
  [ 71 118 170]
  [ 72 117 168]]]",0
"[[[165 179 178]
  [165 179 178]
  [166 180 179]
  ...
  [161 177 176]
  [161 177 176]
  [161 177 176]]

 [[165 179 178]
  [165 179 178]
  [166 180 179]
  ...
  [161 177 176]
  [161 177 176]
  [161 177 176]]

 [[165 179 178]
  [165 179 178]
  [165 179 178]
  ...
  [162 178 177]
  [161 177 176]
  [161 177 176]]

 ...

 [[ 86 175 232]
  [ 86 175 232]
  [ 86 175 232]
  ...
  [ 84 171 227]
  [ 82 172 226]
  [ 82 172 226]]

 [[ 87 176 233]
  [ 87 176 233]
  [ 87 176 233]
  ...
  [ 84 171 227]
  [ 83 173 227]
  [ 83 173 227]]

 [[ 85 174 231]
  [ 85 174 231]
  [ 85 174 231]
  ...
  [ 81 168 224]
  [ 80 170 224]
  [ 80 170 224]]]",0
"[[[252 246 247]
  [254 252 253]
  [250 246 248]
  ...
  [253 253 255]
  [255 250 251]
  [255 250 251]]

 [[253 251 252]
  [241 238 240]
  [215 213 215]
  ...
  [247 246 250]
  [254 251 252]
  [255 252 253]]

 [[248 249 250]
  [212 212 214]
  [165 167 170]
  ...
  [238 236 242]
  [253 251 252]
  [255 254 255]]

 ...

 [[255 255 252]
  [244 245 242]
  [223 224 221]
  ...
  [235 235 235]
  [247 247 247]
  [254 254 254]]

 [[253 253 249]
  [249 251 246]
  [236 236 232]
  ...
  [243 243 243]
  [249 249 249]
  [255 255 255]]

 [[249 251 245]
  [252 254 248]
  [248 249 245]
  ...
  [247 247 247]
  [251 251 251]
  [255 255 255]]]",0
"[[[ 79  94 241]
  [ 79  94 241]
  [ 80  95 241]
  ...
  [129 138 246]
  [128 138 245]
  [129 137 245]]

 [[ 76  92 241]
  [ 76  92 241]
  [ 77  93 240]
  ...
  [129 137 245]
  [129 137 245]
  [128 137 245]]

 [[ 71  90 241]
  [ 73  91 242]
  [ 74  91 241]
  ...
  [132 139 246]
  [129 138 246]
  [130 138 246]]

 ...

 [[108 159 205]
  [115 167 212]
  [120 170 215]
  ...
  [ 17  15  34]
  [ 18  16  36]
  [ 19  17  37]]

 [[110 161 207]
  [115 167 212]
  [121 170 216]
  ...
  [ 17  16  33]
  [ 17  15  35]
  [ 20  17  38]]

 [[108 160 207]
  [114 164 209]
  [120 172 214]
  ...
  [ 17  15  35]
  [ 18  16  36]
  [ 21  18  40]]]",0
"[[[159 181 192]
  [163 182 194]
  [161 181 192]
  ...
  [155 179 189]
  [155 181 192]
  [153 181 192]]

 [[160 184 194]
  [161 183 194]
  [161 183 194]
  ...
  [154 181 191]
  [152 181 192]
  [152 183 193]]

 [[166 185 196]
  [164 183 194]
  [163 183 194]
  ...
  [152 181 192]
  [152 182 193]
  [153 183 194]]

 ...

 [[183 181 181]
  [189 185 185]
  [191 185 186]
  ...
  [107  55  48]
  [102  56  44]
  [102  57  44]]

 [[184 181 182]
  [186 183 183]
  [185 181 182]
  ...
  [116  63  54]
  [113  60  52]
  [106  56  48]]

 [[187 182 183]
  [183 181 182]
  [187 183 184]
  ...
  [127  73  61]
  [118  64  53]
  [104  55  46]]]",0
"[[[151 188 182]
  [166 203 197]
  [176 214 208]
  ...
  [  7  28  32]
  [ 28  48  50]
  [ 50 105 102]]

 [[140 171 167]
  [143 174 170]
  [154 185 181]
  ...
  [  5  51  52]
  [ 26  53  52]
  [ 55 103  99]]

 [[146 175 172]
  [152 181 178]
  [153 182 179]
  ...
  [  1  62  65]
  [ 31  65  63]
  [ 58  95  93]]

 ...

 [[ 13  10   6]
  [ 12   9   5]
  [ 13   9   5]
  ...
  [ 51  79  79]
  [ 52  76  72]
  [ 40 105  94]]

 [[ 13  10   6]
  [ 12   9   5]
  [ 12  10   5]
  ...
  [ 53  77  76]
  [ 55  78  73]
  [ 47 112 102]]

 [[ 13  10   6]
  [ 12   9   5]
  [ 12   9   5]
  ...
  [ 56  78  77]
  [ 55  78  73]
  [ 58 123 112]]]",0
"[[[107 141 164]
  [111 145 167]
  [110 145 164]
  ...
  [125 149 171]
  [124 148 170]
  [124 148 170]]

 [[108 142 165]
  [109 144 165]
  [110 145 165]
  ...
  [126 150 172]
  [127 151 173]
  [124 148 170]]

 [[113 145 168]
  [112 144 167]
  [112 144 167]
  ...
  [130 152 177]
  [130 152 177]
  [129 151 176]]

 ...

 [[247 244 249]
  [249 245 249]
  [245 250 250]
  ...
  [165 164 102]
  [166 166  96]
  [106 117  74]]

 [[137 130 148]
  [170 155 171]
  [219 207 222]
  ...
  [ 70  71  79]
  [ 81  79  66]
  [146 142  95]]

 [[ 90  99 110]
  [102 105 117]
  [110 110 122]
  ...
  [ 67  73  79]
  [ 66  70  74]
  [ 66  70  72]]]",0
"[[[62 76 78]
  [66 77 81]
  [65 77 81]
  ...
  [93 93 93]
  [94 95 93]
  [93 94 92]]

 [[62 76 78]
  [64 76 79]
  [64 77 79]
  ...
  [95 95 94]
  [93 95 94]
  [94 95 91]]

 [[63 76 78]
  [65 78 80]
  [64 77 79]
  ...
  [97 98 96]
  [93 96 94]
  [93 94 91]]

 ...

 [[ 9 33 54]
  [ 9 33 51]
  [12 34 54]
  ...
  [12 37 77]
  [13 37 73]
  [12 38 75]]

 [[ 8 31 50]
  [10 32 50]
  [12 33 54]
  ...
  [15 37 77]
  [12 37 74]
  [13 40 78]]

 [[ 9 32 50]
  [14 34 52]
  [14 35 56]
  ...
  [14 37 75]
  [12 37 73]
  [15 41 81]]]",0
"[[[ 82  99 120]
  [ 82  99 123]
  [ 81  99 123]
  ...
  [184 187 218]
  [184 187 218]
  [184 186 217]]

 [[ 86 103 123]
  [ 83  99 121]
  [ 83 100 123]
  ...
  [184 187 218]
  [184 187 218]
  [185 187 218]]

 [[ 94 109 127]
  [ 96 111 130]
  [ 92 107 128]
  ...
  [184 187 218]
  [184 187 218]
  [184 187 218]]

 ...

 [[ 11  18  45]
  [  9  17  42]
  [  6  16  38]
  ...
  [ 99 111 138]
  [103 114 138]
  [111 122 144]]

 [[  7  17  43]
  [ 15  27  61]
  [ 11  23  58]
  ...
  [ 97 110 136]
  [ 97 111 134]
  [ 97 108 132]]

 [[ 10  26  62]
  [  9  20  55]
  [  8  16  45]
  ...
  [ 87  99 127]
  [102 116 139]
  [102 113 140]]]",0
"[[[170 174 173]
  [152 149 147]
  [166 169 168]
  ...
  [128 152 171]
  [116 130 156]
  [114 124 155]]

 [[185 183 178]
  [195 194 189]
  [172 173 171]
  ...
  [115 175 194]
  [186 200 222]
  [185 195 211]]

 [[188 189 179]
  [141 148 141]
  [ 68  73  70]
  ...
  [119 174 202]
  [166 187 212]
  [188 191 217]]

 ...

 [[104  86  67]
  [124  83  59]
  [131  91  65]
  ...
  [116 180 205]
  [116 183 199]
  [121 180 203]]

 [[105 135 150]
  [113 139 157]
  [109 138 165]
  ...
  [108 128 154]
  [107 121 157]
  [104 126 160]]

 [[104 158 184]
  [103 158 182]
  [103 158 184]
  ...
  [ 19  26  52]
  [ 11  30  70]
  [ 14  42  86]]]",0
"[[[166 167 177]
  [161 162 172]
  [173 174 184]
  ...
  [ 16  22  24]
  [ 45  67  81]
  [ 74  99 113]]

 [[237 240 246]
  [221 224 231]
  [211 214 220]
  ...
  [ 12  20  23]
  [ 54  75  89]
  [ 89 107 121]]

 [[251 253 254]
  [250 253 254]
  [248 250 251]
  ...
  [  7  19  23]
  [ 64  88 103]
  [ 85  95 109]]

 ...

 [[ 14  17  24]
  [ 11  19  26]
  [ 14  21  26]
  ...
  [ 22  10   7]
  [ 13   9   4]
  [ 10   9   4]]

 [[ 11  17  24]
  [ 10  17  26]
  [ 12  18  22]
  ...
  [ 16   7   7]
  [ 11   9   7]
  [  8   6   3]]

 [[ 13  18  25]
  [ 11  19  26]
  [ 11  19  22]
  ...
  [  7   3   2]
  [  6   3   2]
  [  5   4   1]]]",0
"[[[148 165 192]
  [150 165 180]
  [152 166 184]
  ...
  [219 208 200]
  [218 207 199]
  [216 205 197]]

 [[142 163 188]
  [151 168 185]
  [150 167 184]
  ...
  [219 208 200]
  [217 207 198]
  [216 205 197]]

 [[145 168 191]
  [150 167 184]
  [150 167 184]
  ...
  [219 208 200]
  [216 205 197]
  [215 204 196]]

 ...

 [[200 206 219]
  [206 212 225]
  [212 218 232]
  ...
  [132 130 151]
  [163 163 185]
  [154 160 184]]

 [[206 212 224]
  [211 217 228]
  [211 217 228]
  ...
  [154 157 177]
  [153 156 180]
  [145 151 174]]

 [[208 212 223]
  [210 214 225]
  [211 215 226]
  ...
  [151 163 179]
  [149 156 181]
  [151 155 178]]]",0
"[[[169 223 253]
  [171 224 254]
  [175 225 253]
  ...
  [187 217 234]
  [189 217 234]
  [189 217 235]]

 [[168 221 253]
  [170 221 253]
  [174 224 253]
  ...
  [189 218 235]
  [188 218 235]
  [187 217 234]]

 [[167 220 254]
  [167 220 253]
  [171 223 253]
  ...
  [189 217 234]
  [187 217 234]
  [187 217 234]]

 ...

 [[ 54 124 193]
  [ 52 123 193]
  [ 48 123 195]
  ...
  [167 202 222]
  [171 206 226]
  [176 210 230]]

 [[ 56 125 194]
  [ 54 124 193]
  [ 49 123 194]
  ...
  [180 216 235]
  [175 210 230]
  [176 211 231]]

 [[ 56 124 193]
  [ 55 124 193]
  [ 51 124 194]
  ...
  [167 205 223]
  [171 208 228]
  [170 207 227]]]",0
"[[[ 94 123  97]
  [ 94 123  97]
  [ 95 124  98]
  ...
  [170 218 220]
  [169 217 219]
  [169 217 219]]

 [[ 94 123  97]
  [ 94 123  97]
  [ 95 124  98]
  ...
  [171 218 220]
  [170 218 220]
  [170 218 220]]

 [[ 94 123  97]
  [ 94 123  98]
  [ 95 124  99]
  ...
  [171 219 221]
  [170 219 220]
  [170 219 220]]

 ...

 [[166 138 108]
  [166 139 108]
  [167 140 110]
  ...
  [142 111  93]
  [141 109  91]
  [139 107  89]]

 [[164 136 106]
  [165 137 107]
  [165 139 109]
  ...
  [141 112  95]
  [141 109  92]
  [134 101  85]]

 [[164 136 106]
  [165 137 107]
  [165 139 109]
  ...
  [141 112  95]
  [141 109  92]
  [134 101  85]]]",0
"[[[  6   9   7]
  [  4   7   6]
  [  4   6   6]
  ...
  [ 21  38  64]
  [ 39  55  72]
  [ 39  54  74]]

 [[  9  10   8]
  [  6   7   6]
  [  7   7   7]
  ...
  [ 46  79 100]
  [ 61  83 107]
  [ 57  88  98]]

 [[ 10  10   8]
  [  8   7   6]
  [  7   6   6]
  ...
  [ 57 164 192]
  [ 74 135 168]
  [ 82  96 121]]

 ...

 [[192 181 166]
  [194 183 168]
  [197 187 171]
  ...
  [160 137 116]
  [157 135 117]
  [154 133 116]]

 [[188 178 164]
  [190 180 166]
  [193 180 167]
  ...
  [156 134 116]
  [154 132 115]
  [150 130 113]]

 [[186 174 161]
  [186 177 160]
  [181 171 161]
  ...
  [146 126 108]
  [142 123 107]
  [142 124 107]]]",0
"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [1 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",0
"[[[  0   1   2]
  [  1   1   1]
  [  4  32  74]
  ...
  [  9  56  99]
  [  2  50  94]
  [  2  58 103]]

 [[  0   0   0]
  [  4   2   2]
  [  0  15  43]
  ...
  [ 15  61 111]
  [  2  52 101]
  [  0  51  98]]

 [[  0   0   0]
  [  2   0   0]
  [  5  12  21]
  ...
  [  3  63 110]
  [  4  67 115]
  [  2  58 109]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  5   4 129]
  [  9   2 122]
  [  7   0 118]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  3  17 119]
  [  0  20 113]
  [  1  17 107]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0  69 138]
  [  5  51 127]
  [  1  48 135]]]",0
"[[[114 135 132]
  [114 135 132]
  [114 135 132]
  ...
  [ 51  78  68]
  [ 51  78  68]
  [ 51  78  68]]

 [[114 135 132]
  [114 135 132]
  [114 135 132]
  ...
  [ 47  74  65]
  [ 47  74  65]
  [ 47  74  65]]

 [[116 137 134]
  [116 137 134]
  [116 137 134]
  ...
  [ 41  68  59]
  [ 41  68  59]
  [ 41  68  59]]

 ...

 [[189 207 194]
  [128 144 133]
  [ 37  50  42]
  ...
  [215 220 219]
  [216 220 220]
  [162 166 167]]

 [[189 207 194]
  [127 143 132]
  [ 32  45  37]
  ...
  [143 148 147]
  [ 91  96  94]
  [ 50  55  53]]

 [[185 203 190]
  [126 142 131]
  [ 38  51  43]
  ...
  [103 108 107]
  [ 59  65  60]
  [ 98 105  98]]]",0
"[[[ 19  66 143]
  [ 34  68 137]
  [ 35  70 149]
  ...
  [116 133 160]
  [147 161 204]
  [ 72  98 120]]

 [[ 31  78 159]
  [ 41  81 152]
  [ 39  85 166]
  ...
  [ 17  35  85]
  [ 17  38  80]
  [ 45  61 102]]

 [[ 41  80 161]
  [ 62  98 169]
  [ 52 101 179]
  ...
  [116 150 204]
  [130 163 214]
  [150 173 221]]

 ...

 [[160 163 177]
  [133 143 157]
  [123 141 156]
  ...
  [182 215 234]
  [181 216 230]
  [181 216 230]]

 [[145 162 173]
  [123 134 160]
  [113 120 150]
  ...
  [182 216 231]
  [175 216 229]
  [176 217 230]]

 [[130 145 163]
  [129 158 177]
  [108 113 142]
  ...
  [184 219 233]
  [184 217 232]
  [176 209 224]]]",0
"[[[ 87  83  47]
  [ 88  86  51]
  [ 83  81  46]
  ...
  [ 81 100  43]
  [ 83 102  44]
  [ 86 100  42]]

 [[ 94  88  50]
  [ 86  82  44]
  [ 83  80  42]
  ...
  [ 85 105  46]
  [ 83 103  42]
  [ 86 102  41]]

 [[ 86  81  42]
  [ 88  82  43]
  [ 93  85  48]
  ...
  [ 86 107  44]
  [ 80 101  38]
  [ 88 105  42]]

 ...

 [[136 140 129]
  [134 137 127]
  [140 144 133]
  ...
  [ 96  97  77]
  [100 104  85]
  [ 98 107  87]]

 [[138 139 130]
  [138 139 130]
  [140 141 132]
  ...
  [106 105  84]
  [ 98 101  84]
  [ 99 107  91]]

 [[149 146 141]
  [143 143 137]
  [144 144 138]
  ...
  [109 101  83]
  [106 103  89]
  [102 102  93]]]",0
"[[[  6   9  13]
  [  7  10  14]
  [  7  10  14]
  ...
  [ 85  93  92]
  [ 80  88  87]
  [ 77  85  84]]

 [[  8  12  16]
  [  7  12  15]
  [  6  11  14]
  ...
  [ 85  93  92]
  [ 81  89  88]
  [ 83  91  90]]

 [[  7  14  17]
  [  8  15  18]
  [  8  14  18]
  ...
  [ 90  98  97]
  [ 75  83  82]
  [ 74  82  81]]

 ...

 [[ 25  65  43]
  [ 21  68  44]
  [ 25  69  46]
  ...
  [ 41  95  66]
  [ 32  86  57]
  [ 32  79  51]]

 [[ 30  70  45]
  [ 17  56  37]
  [ 32  71  52]
  ...
  [ 38  90  66]
  [ 67 115  96]
  [ 37  82  61]]

 [[ 24  63  38]
  [ 21  59  41]
  [ 21  58  40]
  ...
  [ 36  88  65]
  [ 32  80  62]
  [ 30  76  54]]]",0
"[[[ 79  90 102]
  [ 78  90 100]
  [ 71  87 102]
  ...
  [ 28  56  85]
  [ 42  70  99]
  [ 46  82 109]]

 [[ 83  96 104]
  [ 80  94 100]
  [ 78  88 102]
  ...
  [ 32  62  87]
  [ 47  80 108]
  [ 40  76 103]]

 [[ 91 100 108]
  [ 86  94 105]
  [ 83  91 104]
  ...
  [ 39  73 101]
  [ 48  78 107]
  [ 20  62  92]]

 ...

 [[ 27  74 116]
  [ 33  75 118]
  [ 26  76 116]
  ...
  [  7  28  60]
  [  7  28  61]
  [  8  29  61]]

 [[ 28  76 114]
  [ 27  75 116]
  [ 24  73 115]
  ...
  [  6  32  63]
  [  6  31  58]
  [  9  30  57]]

 [[ 28  73 115]
  [ 27  74 115]
  [ 33  73 117]
  ...
  [  7  37  65]
  [ 10  36  67]
  [ 10  37  63]]]",0
"[[[ 67  83  85]
  [ 72  83  85]
  [ 73  89  88]
  ...
  [ 88 104 101]
  [ 92 103 103]
  [ 90 102 112]]

 [[ 71  86  91]
  [ 78  89  87]
  [ 73  85  85]
  ...
  [ 94 108 109]
  [ 88 105 108]
  [ 97 112 113]]

 [[ 73  86  94]
  [ 73  86  85]
  [ 79  89  89]
  ...
  [ 94 116 117]
  [ 84 114 114]
  [ 92 115 107]]

 ...

 [[ 48  46  52]
  [ 49  47  53]
  [ 45  44  53]
  ...
  [ 44  51  70]
  [ 43  50  69]
  [ 47  51  70]]

 [[ 46  47  53]
  [ 44  44  50]
  [ 47  46  55]
  ...
  [ 40  53  72]
  [ 38  52  71]
  [ 45  52  72]]

 [[ 42  45  50]
  [ 42  45  50]
  [ 46  45  54]
  ...
  [ 46  52  77]
  [ 39  46  71]
  [ 50  51  76]]]",0
"[[[157 198 230]
  [154 194 226]
  [157 196 228]
  ...
  [ 52 115 203]
  [ 51 114 202]
  [ 49 114 199]]

 [[153 196 229]
  [155 196 229]
  [156 195 228]
  ...
  [ 54 117 206]
  [ 54 118 206]
  [ 53 116 204]]

 [[150 194 228]
  [150 192 227]
  [153 194 229]
  ...
  [ 56 119 210]
  [ 55 118 208]
  [ 55 120 209]]

 ...

 [[ 92 152 207]
  [100 157 211]
  [ 98 156 209]
  ...
  [ 25  47  47]
  [ 22  42  43]
  [ 20  39  42]]

 [[ 94 154 207]
  [105 164 212]
  [ 98 156 205]
  ...
  [ 22  45  47]
  [ 24  49  48]
  [ 24  54  57]]

 [[ 98 157 213]
  [102 162 208]
  [101 156 206]
  ...
  [ 30  60  83]
  [ 38  72  89]
  [ 61  94 120]]]",0
"[[[111  97 121]
  [111  97 121]
  [111  97 121]
  ...
  [ 69 119 197]
  [ 72 124 204]
  [ 73 127 209]]

 [[111  97 121]
  [111  97 121]
  [111  97 121]
  ...
  [ 73 122 201]
  [ 74 127 207]
  [ 75 131 211]]

 [[112  97 121]
  [112  97 121]
  [111  97 121]
  ...
  [ 76 129 207]
  [ 77 132 212]
  [ 78 136 216]]

 ...

 [[ 11  15  26]
  [  8  12  23]
  [  4   8  19]
  ...
  [ 13  37  80]
  [ 14  38  80]
  [ 17  41  83]]

 [[ 12  16  27]
  [  8  12  23]
  [  5   8  19]
  ...
  [ 11  35  77]
  [ 12  36  78]
  [ 15  40  81]]

 [[ 12  16  27]
  [  9  13  24]
  [  7   8  20]
  ...
  [  9  34  74]
  [ 11  36  76]
  [ 15  40  79]]]",0
"[[[227 233 240]
  [254 254 254]
  [255 254 255]
  ...
  [254 253 255]
  [176 177 182]
  [254 253 255]]

 [[228 232 242]
  [254 253 255]
  [255 254 254]
  ...
  [253 253 253]
  [170 173 177]
  [255 254 254]]

 [[232 234 242]
  [254 253 255]
  [254 253 255]
  ...
  [254 255 253]
  [177 179 188]
  [255 253 253]]

 ...

 [[254 254 255]
  [255 255 254]
  [255 254 253]
  ...
  [129 143 153]
  [253 255 255]
  [254 254 254]]

 [[253 255 255]
  [255 255 255]
  [255 255 254]
  ...
  [147 157 161]
  [252 254 255]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [253 255 255]
  ...
  [156 155 156]
  [254 254 254]
  [254 254 254]]]",0
"[[[  7   9   9]
  [  6   8   8]
  [  7   9  10]
  ...
  [ 48  46  48]
  [ 39  39  42]
  [ 35  39  40]]

 [[  6   8   8]
  [  7   9   9]
  [  7   9   9]
  ...
  [ 73  77  72]
  [ 73  75  75]
  [ 52  54  54]]

 [[  6   9   8]
  [  6   8   8]
  [  8   9   9]
  ...
  [ 72  77  72]
  [ 79  83  81]
  [ 80  82  79]]

 ...

 [[143 127 145]
  [144 126 145]
  [153 132 152]
  ...
  [ 41  36  38]
  [ 47  42  43]
  [ 40  36  37]]

 [[153 137 156]
  [148 129 148]
  [151 130 152]
  ...
  [ 41  36  38]
  [ 43  38  39]
  [ 38  36  36]]

 [[150 133 151]
  [146 131 149]
  [146 127 145]
  ...
  [ 40  37  37]
  [ 36  35  36]
  [ 36  35  37]]]",0
"[[[ 15  26  24]
  [ 15  26  24]
  [ 15  26  23]
  ...
  [107 133 145]
  [104 133 147]
  [102 133 142]]

 [[  5  12  11]
  [  5  12  11]
  [  6  13  11]
  ...
  [101 135 145]
  [105 134 148]
  [104 135 144]]

 [[  3   6   6]
  [  2   5   5]
  [  1   4   4]
  ...
  [103 134 145]
  [106 135 149]
  [104 135 144]]

 ...

 [[ 21  75 106]
  [ 20  69 100]
  [ 19  72 103]
  ...
  [ 22  76 109]
  [ 22  83 117]
  [ 24  82 112]]

 [[ 21  76 105]
  [ 18  68  98]
  [ 17  64  92]
  ...
  [ 22  72 105]
  [ 23  83 117]
  [ 26  82 113]]

 [[ 23  76 104]
  [ 19  69  95]
  [ 12  52  74]
  ...
  [ 25  76 109]
  [ 22  76 109]
  [ 21  76 109]]]",0
